Symbol,Date,Open,High,Low,Close,Volume,Year,Month,Week,Weekday,avg_daily_price,Previous_Close,Daily_Gain_Loss_Pct,Open_vs_PrevClose_Pct,Low_vs_PrevClose_Pct,Close_vs_PrevClose_Pct,mx_percent_decline,Shares_Purchased,Total_Value_Purchased,BOD99-1,BOD98-2,BOD97-3,BOD96-4,BOD95-5,BOD94-6,BOD93-7,BOD92-8,BOD91-9,BOD90-10,BOD89-11,BOD88-12,BOD87-13,BOD86-14,BOD85-15,BOD84-16,BOD83-17,BOD82-18,BOD81-19,BOD80-20,BOD79-21,BOD78-22,BOD77-23,BOD76-24,BOD75-25,BOD99-1_Executed,BOD98-2_Executed,BOD97-3_Executed,BOD96-4_Executed,BOD95-5_Executed,BOD94-6_Executed,BOD93-7_Executed,BOD92-8_Executed,BOD91-9_Executed,BOD90-10_Executed,BOD89-11_Executed,BOD88-12_Executed,BOD87-13_Executed,BOD86-14_Executed,BOD85-15_Executed,BOD84-16_Executed,BOD83-17_Executed,BOD82-18_Executed,BOD81-19_Executed,BOD80-20_Executed,BOD79-21_Executed,BOD78-22_Executed,BOD77-23_Executed,BOD76-24_Executed,BOD75-25_Executed
HSBC,2016-01-04,20.651664097510047,20.81881930269288,20.52225534123278,20.808034896850582,3553100,2016,1,1,Monday,20.7002,21.28253936767578,-2.23,-2.96,-3.57,-2.23,3.57,3,62.5707,21.0697,20.8569,20.6441,20.4312,20.2184,20.0056,19.7928,19.5799,19.3671,19.1543,18.9415,18.7286,18.5158,18.303,18.0902,17.8773,17.6645,17.4517,17.2389,17.026,16.8132,16.6004,16.3876,16.1747,15.9619,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HSBC,2016-01-05,20.75411123738287,20.81881560402614,20.549211676612,20.759502410888672,1776500,2016,1,1,Tuesday,20.7204,20.808034896850582,-0.23,-0.26,-1.24,-0.23,1.24,1,20.6,20.6,20.3919,20.1838,19.9757,19.7676,19.5596,19.3515,19.1434,18.9353,18.7272,18.5192,18.3111,18.103,17.8949,17.6868,17.4787,17.2707,17.0626,16.8545,16.6464,16.4383,16.2303,16.0222,15.8141,15.606,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HSBC,2016-01-06,20.03157604958505,20.12863364457776,19.94530286035988,20.0423583984375,2970400,2016,1,1,Wednesday,20.037,20.759502410888672,-3.45,-3.51,-3.92,-3.45,3.92,3,61.0329,20.5519,20.3443,20.1367,19.9291,19.7215,19.5139,19.3063,19.0987,18.8911,18.6836,18.476,18.2684,18.0608,17.8532,17.6456,17.438,17.2304,17.0228,16.8152,16.6076,16.4,16.1924,15.9848,15.7772,15.5696,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HSBC,2016-01-07,19.70804402161199,19.88059034730667,19.567850903327983,19.62177085876465,3062900,2016,1,1,Thursday,19.6946,20.0423583984375,-2.1,-1.67,-2.37,-2.1,2.37,2,39.4834,19.8419,19.6415,19.4411,19.2407,19.0402,18.8398,18.6394,18.439,18.2385,18.0381,17.8377,17.6373,17.4369,17.2364,17.036,16.8356,16.6352,16.4347,16.2343,16.0339,15.8335,15.633,15.4326,15.2322,15.0318,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HSBC,2016-01-08,19.869808738374044,19.875201968824623,19.49236488342285,19.49236488342285,3396200,2016,1,1,Friday,19.6824,19.62177085876465,-0.66,1.26,-0.66,-0.66,0.66,0,0.0,19.4256,19.2293,19.0331,18.8369,18.6407,18.4445,18.2482,18.052,17.8558,17.6596,17.4634,17.2672,17.0709,16.8747,16.6785,16.4823,16.2861,16.0899,15.8936,15.6974,15.5012,15.305,15.1088,14.9125,14.7163,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HSBC,2016-01-11,19.77275554923719,19.783539955617904,19.49776038573219,19.643346786499023,2019200,2016,1,2,Monday,19.6744,19.49236488342285,0.77,1.44,0.03,0.77,-0.03,0,0.0,19.2974,19.1025,18.9076,18.7127,18.5177,18.3228,18.1279,17.933,17.7381,17.5431,17.3482,17.1533,16.9584,16.7634,16.5685,16.3736,16.1787,15.9837,15.7888,15.5939,15.399,15.204,15.0091,14.8142,14.6193,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HSBC,2016-01-12,19.72961209756204,19.76735647635597,19.567850180314533,19.74039649963379,2430900,2016,1,2,Tuesday,19.7013,19.643346786499023,0.49,0.44,-0.38,0.49,0.38,0,0.0,19.4469,19.2505,19.054,18.8576,18.6612,18.4647,18.2683,18.0719,17.8754,17.679,17.4826,17.2861,17.0897,16.8933,16.6968,16.5004,16.304,16.1075,15.9111,15.7147,15.5182,15.3218,15.1254,14.9289,14.7325,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HSBC,2016-01-13,19.735005073735724,19.794318262093835,19.30363923601477,19.39530563354492,4412800,2016,1,2,Wednesday,19.5571,19.74039649963379,-1.75,-0.03,-2.21,-1.75,2.21,2,38.8886,19.543,19.3456,19.1482,18.9508,18.7534,18.556,18.3586,18.1612,17.9638,17.7664,17.569,17.3715,17.1741,16.9767,16.7793,16.5819,16.3845,16.1871,15.9897,15.7923,15.5949,15.3975,15.2001,15.0027,14.8053,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HSBC,2016-01-14,19.42765825661584,19.71883099046432,19.255111908464468,19.637948989868164,3039800,2016,1,2,Thursday,19.5099,19.39530563354492,1.25,0.17,-0.72,1.25,0.72,0,0.0,19.2014,19.0074,18.8134,18.6195,18.4255,18.2316,18.0376,17.8437,17.6497,17.4558,17.2618,17.0679,16.8739,16.68,16.486,16.2921,16.0981,15.9042,15.7102,15.5162,15.3223,15.1283,14.9344,14.7404,14.5465,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HSBC,2016-01-15,18.705118792379423,18.856098382756297,18.532572452161247,18.67276763916016,5174400,2016,1,2,Friday,18.6916,19.637948989868164,-4.91,-4.75,-5.63,-4.91,5.63,5,95.2441,19.4416,19.2452,19.0488,18.8524,18.6561,18.4597,18.2633,18.0669,17.8705,17.6742,17.4778,17.2814,17.085,16.8886,16.6923,16.4959,16.2995,16.1031,15.9067,15.7104,15.514,15.3176,15.1212,14.9248,14.7285,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
