Symbol,Date,Open,High,Low,Close,Volume,Year,Month,Week,Weekday,avg_daily_price,Previous_Close,Daily_Gain_Loss_Pct,Open_vs_PrevClose_Pct,Low_vs_PrevClose_Pct,Close_vs_PrevClose_Pct,mx_percent_decline,Shares_Purchased,Total_Value_Purchased,BOD99-1,BOD98-2,BOD97-3,BOD96-4,BOD95-5,BOD94-6,BOD93-7,BOD92-8,BOD91-9,BOD90-10,BOD89-11,BOD88-12,BOD87-13,BOD86-14,BOD85-15,BOD84-16,BOD82-18,BOD81-19,BOD80-20,BOD79-21,BOD78-22,BOD77-23,BOD76-24,BOD75-25,BOD99-1_Executed,BOD98-2_Executed,BOD97-3_Executed,BOD96-4_Executed,BOD95-5_Executed,BOD94-6_Executed,BOD93-7_Executed,BOD92-8_Executed,BOD91-9_Executed,BOD90-10_Executed,BOD89-11_Executed,BOD88-12_Executed,BOD87-13_Executed,BOD86-14_Executed,BOD85-15_Executed,BOD84-16_Executed,BOD82-18_Executed,BOD81-19_Executed,BOD80-20_Executed,BOD79-21_Executed,BOD78-22_Executed,BOD77-23_Executed,BOD76-24_Executed,BOD75-25_Executed
QQQ,2015-01-02 05:00:00+00:00,95.77346194290315,96.17958979097271,94.555064314394,95.0165786743164,31314600,2015,1,1,Friday,95.3812,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
QQQ,2015-01-05 05:00:00+00:00,94.60121862676564,94.71198461663626,93.35513116986192,93.62281036376952,36521300,2015,1,1,Monday,94.0728,95.0165786743164,-1.47,-0.44,-1.75,-1.47,1.75,1,94.0664,94.0664,93.1162,92.1661,91.2159,90.2657,89.3156,88.3654,87.4153,86.4651,85.5149,84.5648,83.6146,82.6644,81.7143,80.7641,79.8139,77.9136,76.9634,76.0133,75.0631,74.1129,73.1628,72.2126,71.2624,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
QQQ,2015-01-06 05:00:00+00:00,93.76127589430769,93.9181891147516,91.9521401234945,92.36750030517578,66205500,2015,1,1,Tuesday,92.9998,93.62281036376952,-1.34,0.15,-1.78,-1.34,1.78,1,92.6866,92.6866,91.7504,90.8141,89.8779,88.9417,88.0054,87.0692,86.133,85.1968,84.2605,83.3243,82.3881,81.4518,80.5156,79.5794,78.6432,76.7707,75.8345,74.8982,73.962,73.0258,72.0896,71.1533,70.2171,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
QQQ,2015-01-07 05:00:00+00:00,92.97668384752735,93.77971430780649,92.75515188966062,93.55818939208984,37577400,2015,1,1,Wednesday,93.2674,92.36750030517578,1.29,0.66,0.42,1.29,-0.42,0,0.0,91.4438,90.5202,89.5965,88.6728,87.7491,86.8255,85.9018,84.9781,84.0544,83.1308,82.2071,81.2834,80.3597,79.4361,78.5124,77.5887,75.7414,74.8177,73.894,72.9703,72.0467,71.123,70.1993,69.2756,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
QQQ,2015-01-08 05:00:00+00:00,94.35199661882815,95.5334722503493,94.25046289654271,95.34886932373048,40212600,2015,1,1,Thursday,94.8712,93.55818939208984,1.91,0.85,0.74,1.91,-0.74,0,0.0,92.6226,91.687,90.7514,89.8159,88.8803,87.9447,87.0091,86.0735,85.138,84.2024,83.2668,82.3312,81.3956,80.46,79.5245,78.5889,76.7177,75.7821,74.8466,73.911,72.9754,72.0398,71.1042,70.1686,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
QQQ,2015-01-09 05:00:00+00:00,95.6442353546694,95.6719250886143,94.16738381754082,94.72120666503906,41410100,2015,1,1,Friday,95.0512,95.34886932373048,-0.66,0.31,-1.24,-0.66,1.24,1,94.3954,94.3954,93.4419,92.4884,91.5349,90.5814,89.6279,88.6744,87.721,86.7675,85.814,84.8605,83.907,82.9535,82.0,81.0465,80.0931,78.1861,77.2326,76.2791,75.3256,74.3721,73.4186,72.4651,71.5117,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
QQQ,2015-01-12 05:00:00+00:00,94.9058096219064,95.00734334117604,93.49357685298324,93.73356628417967,34129800,2015,1,2,Monday,94.2851,94.72120666503906,-1.04,0.19,-1.3,-1.04,1.3,1,93.774,93.774,92.8268,91.8796,90.9324,89.9851,89.0379,88.0907,87.1435,86.1963,85.2491,84.3019,83.3547,82.4074,81.4602,80.513,79.5658,77.6714,76.7242,75.777,74.8298,73.8825,72.9353,71.9881,71.0409,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
QQQ,2015-01-13 05:00:00+00:00,94.64736481025108,95.64423750760731,92.94898832118304,93.70587158203124,56162300,2015,1,2,Tuesday,94.2366,93.73356628417967,-0.03,0.97,-0.84,-0.03,0.84,0,0.0,92.7962,91.8589,90.9216,89.9842,89.0469,88.1096,87.1722,86.2349,85.2975,84.3602,83.4229,82.4855,81.5482,80.6109,79.6735,78.7362,76.8615,75.9242,74.9869,74.0495,73.1122,72.1748,71.2375,70.3002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
QQQ,2015-01-14 05:00:00+00:00,92.76441810865826,93.66898966239437,92.36751534153213,93.1890106201172,51354200,2015,1,2,Wednesday,92.9975,93.70587158203124,-0.55,-1.0,-1.43,-0.55,1.43,1,92.7688,92.7688,91.8318,90.8947,89.9576,89.0206,88.0835,87.1465,86.2094,85.2723,84.3353,83.3982,82.4612,81.5241,80.587,79.65,78.7129,76.8388,75.9018,74.9647,74.0276,73.0906,72.1535,71.2165,70.2794,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
QQQ,2015-01-15 05:00:00+00:00,93.6228103694834,93.7704913138358,91.86905426158744,91.97982025146484,51005400,2015,1,2,Thursday,92.8105,93.1890106201172,-1.3,0.47,-1.42,-1.3,1.42,1,92.2571,92.2571,91.3252,90.3933,89.4615,88.5296,87.5977,86.6658,85.7339,84.802,83.8701,82.9382,82.0063,81.0744,80.1425,79.2107,78.2788,76.415,75.4831,74.5512,73.6193,72.6874,71.7555,70.8236,69.8918,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
